 time            v(in)           v(out)         
 6.38500000e-09  1.80000000e+00  6.12971022e-07 
 6.39500000e-09  1.80000000e+00  6.01988761e-07 
 6.40500000e-09  1.80000000e+00  6.12753250e-07 
 6.41500000e-09  1.80000000e+00  6.02200240e-07 
 6.42500000e-09  1.80000000e+00  6.12547843e-07 
 6.43500000e-09  1.80000000e+00  6.02399809e-07 
 6.44500000e-09  1.80000000e+00  6.12353908e-07 
 6.45500000e-09  1.80000000e+00  6.02588326e-07 
 6.46500000e-09  1.80000000e+00  6.12170622e-07 
 6.47500000e-09  1.80000000e+00  6.02766577e-07 
 6.48500000e-09  1.80000000e+00  6.11997232e-07 
 6.49500000e-09  1.80000000e+00  6.02935287e-07 
 6.50500000e-09  1.80000000e+00  6.11833045e-07 
 6.51500000e-09  1.80000000e+00  6.03095119e-07 
 6.52500000e-09  1.80000000e+00  6.11677422e-07 
 6.53500000e-09  1.80000000e+00  6.03246687e-07 
 6.54500000e-09  1.80000000e+00  6.11529776e-07 
 6.55500000e-09  1.80000000e+00  6.03390552e-07 
 6.56500000e-09  1.80000000e+00  6.11389566e-07 
 6.57500000e-09  1.80000000e+00  6.03527235e-07 
 6.58500000e-09  1.80000000e+00  6.11256296e-07 
 6.59500000e-09  1.80000000e+00  6.03657213e-07 
 6.60500000e-09  1.80000000e+00  6.11129507e-07 
 6.61500000e-09  1.80000000e+00  6.03780927e-07 
 6.62500000e-09  1.80000000e+00  6.11008773e-07 
 6.63500000e-09  1.80000000e+00  6.03898782e-07 
 6.64500000e-09  1.80000000e+00  6.10893707e-07 
 6.65500000e-09  1.80000000e+00  6.04011154e-07 
 6.66500000e-09  1.80000000e+00  6.10783947e-07 
 6.67500000e-09  1.80000000e+00  6.04118390e-07 
 6.68500000e-09  1.80000000e+00  6.10679161e-07 
 6.69500000e-09  1.80000000e+00  6.04220807e-07 
 6.70500000e-09  1.80000000e+00  6.10579040e-07 
 6.71500000e-09  1.80000000e+00  6.04318703e-07 
 6.72500000e-09  1.80000000e+00  6.10483303e-07 
 6.73500000e-09  1.80000000e+00  6.04412351e-07 
 6.74500000e-09  1.80000000e+00  6.10391683e-07 
 6.75500000e-09  1.80000000e+00  6.04502006e-07 
 6.76500000e-09  1.80000000e+00  6.10303940e-07 
 6.77500000e-09  1.80000000e+00  6.04587900e-07 
 6.78500000e-09  1.80000000e+00  6.10219844e-07 
 6.79500000e-09  1.80000000e+00  6.04670251e-07 
 6.80500000e-09  1.80000000e+00  6.10139189e-07 
 6.81500000e-09  1.80000000e+00  6.04749261e-07 
 6.82500000e-09  1.80000000e+00  6.10061779e-07 
 6.83500000e-09  1.80000000e+00  6.04825118e-07 
 6.84500000e-09  1.80000000e+00  6.09987433e-07 
 6.85500000e-09  1.80000000e+00  6.04897995e-07 
 6.86500000e-09  1.80000000e+00  6.09915986e-07 
 6.87500000e-09  1.80000000e+00  6.04968054e-07 
 6.88500000e-09  1.80000000e+00  6.09847279e-07 
 6.89500000e-09  1.80000000e+00  6.05035448e-07 
 6.90500000e-09  1.80000000e+00  6.09781168e-07 
 6.91500000e-09  1.80000000e+00  6.05100311e-07 
 6.92500000e-09  1.80000000e+00  6.09717519e-07 
 6.93500000e-09  1.80000000e+00  6.05162779e-07 
 6.94500000e-09  1.80000000e+00  6.09656204e-07 
 6.95500000e-09  1.80000000e+00  6.05222973e-07 
 6.96500000e-09  1.80000000e+00  6.09597104e-07 
 6.97500000e-09  1.80000000e+00  6.05281005e-07 
 6.98500000e-09  1.80000000e+00  6.09540112e-07 
 6.99500000e-09  1.80000000e+00  6.05336984e-07 
 7.00000000e-09  1.80000000e+00  6.09457546e-07 
 7.00100000e-09  1.79910000e+00 -4.36537104e-04 
 7.00300000e-09  1.79730000e+00 -1.12042286e-03 
 7.00700000e-09  1.79370000e+00 -1.77980402e-03 
 7.01500000e-09  1.78650000e+00 -2.10264340e-03 
 7.02500000e-09  1.77750000e+00 -2.10470236e-03 
 7.03500000e-09  1.76850000e+00 -2.11648880e-03 
 7.04500000e-09  1.75950000e+00 -2.12501787e-03 
 7.05500000e-09  1.75050000e+00 -2.13613141e-03 
 7.06500000e-09  1.74150000e+00 -2.14562489e-03 
 7.07500000e-09  1.73250000e+00 -2.15683396e-03 
 7.08500000e-09  1.72350000e+00 -2.16704177e-03 
 7.09500000e-09  1.71450000e+00 -2.17839935e-03 
 7.10500000e-09  1.70550000e+00 -2.18914125e-03 
